onset	duration	trial_type	word	stim_file	word_index	sentence_id	position_in_sentence	segment	is_lexical	log_freq	log_freq_prev	log_freq_next	word_length	sound_power	ngram_surprisal	rnn_surprisal	cfg_surprisal
562.416000	0.108786	word	What	DownTheRabbitHoleFinal_SoundFile10.wav	1663	67	7	10	0	14.100000	12.650000	16.180000	0.108786	0.000000	5.384048	6.479707	3.643912
562.526000	0.147608	word	a	DownTheRabbitHoleFinal_SoundFile10.wav	1664	67	8	10	0	16.180000	14.100000	9.920000	0.147608	0.000000	3.146065	3.437054	4.101221
562.674000	0.838095	word	curious	DownTheRabbitHoleFinal_SoundFile10.wav	1665	67	9	10	1	9.920000	16.180000	10.530000	0.838095	0.000000	0.849440	2.366949	4.338439
563.512000	0.640649	word	feeling	DownTheRabbitHoleFinal_SoundFile10.wav	1666	67	10	10	1	10.530000	9.920000	12.770000	0.640649	0.000000	10.127961	7.558293	3.587571
564.152000	0.281969	word	said	DownTheRabbitHoleFinal_SoundFile10.wav	1667	67	11	10	1	12.770000	10.530000	8.650000	0.281969	0.000000	3.519682	3.303104	2.292358
564.434000	0.535293	word	Alice	DownTheRabbitHoleFinal_SoundFile10.wav	1668	67	12	10	1	8.650000	12.770000	15.790000	0.535293	0.000000	1.478766	3.628572	4.054680
565.036000	0.140688	word	I	DownTheRabbitHoleFinal_SoundFile10.wav	1669	67	13	10	0	15.790000	8.650000	12.630000	0.140688	0.000000	3.586420	4.314023	2.925201
565.176000	0.299114	word	must	DownTheRabbitHoleFinal_SoundFile10.wav	1670	67	14	10	1	12.630000	15.790000	14.950000	0.299114	0.000000	2.782802	2.911921	4.454911
565.476000	0.083810	word	be	DownTheRabbitHoleFinal_SoundFile10.wav	1671	67	15	10	0	14.950000	12.630000	7.600000	0.083810	0.000000	0.778504	0.641323	3.176822
565.558000	0.408452	word	shutting	DownTheRabbitHoleFinal_SoundFile10.wav	1672	67	16	10	1	7.600000	14.950000	13.740000	0.408452	0.000000	4.741687	5.108043	5.069149
565.968000	0.178214	word	up	DownTheRabbitHoleFinal_SoundFile10.wav	1673	67	17	10	0	13.740000	7.600000	13.870000	0.178214	0.000000	2.445627	4.847751	7.462214
566.146000	0.126971	word	like	DownTheRabbitHoleFinal_SoundFile10.wav	1674	67	18	10	0	13.870000	13.740000	16.180000	0.126971	0.000000	1.416480	1.727653	2.629366
566.272000	0.097399	word	a	DownTheRabbitHoleFinal_SoundFile10.wav	1675	67	19	10	0	16.180000	13.870000	8.110000	0.097399	0.000000	0.991662	1.346982	4.848863
566.370000	0.649644	word	telescope	DownTheRabbitHoleFinal_SoundFile10.wav	1676	67	20	10	1	8.110000	16.180000	16.190000	0.649644	0.000000	0.824340	0.823134	4.506821
567.822000	0.159874	word	And	DownTheRabbitHoleFinal_SoundFile10.wav	1677	67	21	10	0	16.190000	8.110000	14.050000	0.159874	0.000000	3.955187	4.552345	8.029068
567.982000	0.279211	word	so	DownTheRabbitHoleFinal_SoundFile10.wav	1678	67	22	10	0	14.050000	16.190000	15.370000	0.279211	0.000000	2.256257	3.714930	2.907957
568.260000	0.111663	word	it	DownTheRabbitHoleFinal_SoundFile10.wav	1679	67	23	10	0	15.370000	14.050000	14.560000	0.111663	0.000000	2.205315	3.483446	1.049763
568.372000	0.239456	word	was	DownTheRabbitHoleFinal_SoundFile10.wav	1680	67	24	10	0	14.560000	15.370000	9.550000	0.239456	0.000000	1.450427	1.604080	1.464280
568.612000	0.502857	word	indeed	DownTheRabbitHoleFinal_SoundFile10.wav	1681	67	25	10	1	9.550000	14.560000	13.100000	0.502857	0.000000	2.449772	2.228845	4.868874
569.606000	0.155646	word	she	DownTheRabbitHoleFinal_SoundFile10.wav	1682	67	26	10	0	13.100000	9.550000	14.560000	0.155646	0.000000	5.641165	3.970578	1.263656
569.762000	0.179592	word	was	DownTheRabbitHoleFinal_SoundFile10.wav	1683	67	27	10	0	14.560000	13.100000	13.300000	0.179592	0.000000	1.450427	2.323639	1.372615
569.940000	0.275374	word	now	DownTheRabbitHoleFinal_SoundFile10.wav	1684	67	28	10	1	13.300000	14.560000	13.630000	0.275374	0.000000	2.449772	2.346142	4.200222
570.216000	0.227483	word	only	DownTheRabbitHoleFinal_SoundFile10.wav	1685	67	29	10	1	13.630000	13.300000	10.570000	0.227483	0.000000	2.471249	2.737664	3.036553
570.444000	0.275374	word	ten	DownTheRabbitHoleFinal_SoundFile10.wav	1686	67	30	10	1	10.570000	13.630000	9.550000	0.275374	0.000000	7.788327	7.313699	4.549488
570.720000	0.383129	word	inches	DownTheRabbitHoleFinal_SoundFile10.wav	1687	67	31	10	1	9.550000	10.570000	12.130000	0.383129	0.000000	1.100980	4.575023	5.549898
571.102000	0.311293	word	high	DownTheRabbitHoleFinal_SoundFile10.wav	1688	67	32	10	1	12.130000	9.550000	16.190000	0.311293	0.000000	2.033864	5.637977	4.342858
571.736000	0.154284	word	and	DownTheRabbitHoleFinal_SoundFile10.wav	1689	67	33	10	0	16.190000	12.130000	13.300000	0.154284	0.000000	1.738408	4.394218	8.425537
571.892000	0.097145	word	her	DownTheRabbitHoleFinal_SoundFile10.wav	1690	67	34	10	0	13.300000	16.190000	11.260000	0.097145	0.000000	5.254858	6.014759	8.296935
571.988000	0.419047	word	face	DownTheRabbitHoleFinal_SoundFile10.wav	1691	67	35	10	1	11.260000	13.300000	5.310000	0.419047	0.000000	1.323373	0.597682	4.449611
572.408000	0.353104	word	brightened	DownTheRabbitHoleFinal_SoundFile10.wav	1692	67	36	10	1	5.310000	11.260000	13.740000	0.353104	0.000000	3.237820	3.056319	1.759737
572.760000	0.185672	word	up	DownTheRabbitHoleFinal_SoundFile10.wav	1693	67	37	10	0	13.740000	5.310000	14.500000	0.185672	0.000000	4.507790	4.244818	6.312810
572.946000	0.107755	word	at	DownTheRabbitHoleFinal_SoundFile10.wav	1694	67	38	10	0	14.500000	13.740000	16.960000	0.107755	0.000000	1.628532	1.717024	2.304138
573.054000	0.119728	word	the	DownTheRabbitHoleFinal_SoundFile10.wav	1695	67	39	10	0	16.960000	14.500000	12.070000	0.119728	0.000000	0.991662	1.244975	4.792267
573.222000	0.311292	word	thought	DownTheRabbitHoleFinal_SoundFile10.wav	1696	67	40	10	1	12.070000	16.960000	15.480000	0.311292	0.000000	0.824340	0.823402	4.066775
573.532000	0.167619	word	that	DownTheRabbitHoleFinal_SoundFile10.wav	1697	67	41	10	0	15.480000	12.070000	13.100000	0.167619	0.000000	1.877723	2.013066	2.124444
573.700000	0.179592	word	she	DownTheRabbitHoleFinal_SoundFile10.wav	1698	67	42	10	0	13.100000	15.480000	14.560000	0.179592	0.000000	2.421403	2.350225	1.527210
573.880000	0.227483	word	was	DownTheRabbitHoleFinal_SoundFile10.wav	1699	67	43	10	0	14.560000	13.100000	13.300000	0.227483	0.000000	1.219912	1.338574	1.843814
574.108000	0.227483	word	now	DownTheRabbitHoleFinal_SoundFile10.wav	1700	67	44	10	1	13.300000	14.560000	16.960000	0.227483	0.000000	2.449772	2.404529	3.747476
574.334000	0.167619	word	the	DownTheRabbitHoleFinal_SoundFile10.wav	1701	67	45	10	0	16.960000	13.300000	12.870000	0.167619	0.000000	4.126599	4.043239	3.885924
574.502000	0.227483	word	right	DownTheRabbitHoleFinal_SoundFile10.wav	1702	67	46	10	1	12.870000	16.960000	11.580000	0.227483	0.000000	2.259240	2.345165	4.647861
574.730000	0.407075	word	size	DownTheRabbitHoleFinal_SoundFile10.wav	1703	67	47	10	1	11.580000	12.870000	15.420000	0.407075	0.000000	0.515633	0.768320	4.061358
575.138000	0.119728	word	for	DownTheRabbitHoleFinal_SoundFile10.wav	1704	67	48	10	0	15.420000	11.580000	12.630000	0.119728	0.000000	2.119440	1.959702	2.222181
575.256000	0.395102	word	going	DownTheRabbitHoleFinal_SoundFile10.wav	1705	67	49	10	1	12.630000	15.420000	12.630000	0.395102	0.000000	4.029100	4.593201	3.432105
575.652000	0.227483	word	through	DownTheRabbitHoleFinal_SoundFile10.wav	1706	67	50	10	0	12.630000	12.630000	16.960000	0.227483	0.000000	2.460874	2.450113	3.389834
575.880000	0.083810	word	the	DownTheRabbitHoleFinal_SoundFile10.wav	1707	67	51	10	0	16.960000	12.630000	12.570000	0.083810	0.000000	1.241494	1.298819	4.324550
575.964000	0.335238	word	little	DownTheRabbitHoleFinal_SoundFile10.wav	1708	67	52	10	1	12.570000	16.960000	10.890000	0.335238	0.000000	2.414520	2.758957	4.507016
576.298000	0.442993	word	door	DownTheRabbitHoleFinal_SoundFile10.wav	1709	67	53	10	1	10.890000	12.570000	13.240000	0.442993	0.000000	0.515633	0.732329	3.922406
576.742000	0.294255	word	into	DownTheRabbitHoleFinal_SoundFile10.wav	1710	67	54	10	0	13.240000	10.890000	15.480000	0.294255	0.000000	2.119440	1.946254	2.195655
577.036000	0.220575	word	that	DownTheRabbitHoleFinal_SoundFile10.wav	1711	67	55	10	0	15.480000	13.240000	9.010000	0.220575	0.000000	1.551038	1.551148	4.216391
577.256000	0.323265	word	lovely	DownTheRabbitHoleFinal_SoundFile10.wav	1712	67	56	10	1	9.010000	15.480000	9.330000	0.323265	0.000000	2.414520	2.618052	4.347454
577.580000	0.550748	word	garden	DownTheRabbitHoleFinal_SoundFile10.wav	1713	67	57	10	1	9.330000	9.010000	13.160000	0.550748	0.000000	0.515633	0.783806	3.490305
579.148000	0.383130	word	First	DownTheRabbitHoleFinal_SoundFile10.wav	1714	68	1	10	1	13.160000	9.330000	12.350000	0.383130	0.000000	3.875029	3.779060	2.937782
579.532000	0.347211	word	however	DownTheRabbitHoleFinal_SoundFile10.wav	1715	68	2	10	0	12.350000	13.160000	13.100000	0.347211	0.000000	2.547932	3.055718	2.763061
579.878000	0.215510	word	she	DownTheRabbitHoleFinal_SoundFile10.wav	1716	68	3	10	0	13.100000	12.350000	8.760000	0.215510	0.000000	3.898183	3.556574	0.658271
580.094000	0.347211	word	waited	DownTheRabbitHoleFinal_SoundFile10.wav	1717	68	4	10	1	8.760000	13.100000	15.420000	0.347211	0.000000	1.450427	1.642432	1.466473
580.440000	0.287347	word	for	DownTheRabbitHoleFinal_SoundFile10.wav	1718	68	5	10	0	15.420000	8.760000	16.180000	0.287347	0.000000	3.166598	3.467625	5.246103
580.728000	0.035918	word	a	DownTheRabbitHoleFinal_SoundFile10.wav	1719	68	6	10	0	16.180000	15.420000	12.490000	0.035918	0.000000	1.255200	1.103502	4.116532
580.764000	0.275374	word	few	DownTheRabbitHoleFinal_SoundFile10.wav	1720	68	7	10	1	12.490000	16.180000	11.060000	0.275374	0.000000	2.414520	2.439707	4.652857
581.040000	0.502857	word	minutes	DownTheRabbitHoleFinal_SoundFile10.wav	1721	68	8	10	1	11.060000	12.490000	16.350000	0.502857	0.000000	3.982759	3.665005	5.218517
581.842000	0.119728	word	to	DownTheRabbitHoleFinal_SoundFile10.wav	1722	68	9	10	0	16.350000	11.060000	13.270000	0.119728	0.002036	4.311298	5.339690	3.164186
581.962000	0.191565	word	see	DownTheRabbitHoleFinal_SoundFile10.wav	1723	68	10	10	1	13.270000	16.350000	14.650000	0.191565	0.000040	0.503943	0.868396	2.112844
582.154000	0.143673	word	if	DownTheRabbitHoleFinal_SoundFile10.wav	1724	68	11	10	0	14.650000	13.270000	13.100000	0.143673	0.000120	2.695339	2.759758	3.427922
582.296000	0.191565	word	she	DownTheRabbitHoleFinal_SoundFile10.wav	1725	68	12	10	0	13.100000	14.650000	14.560000	0.191565	0.001410	1.897107	2.095079	2.228077
582.488000	0.179591	word	was	DownTheRabbitHoleFinal_SoundFile10.wav	1726	68	13	10	0	14.560000	13.100000	12.630000	0.179591	0.004152	1.219912	1.637791	1.472659
582.668000	0.263402	word	going	DownTheRabbitHoleFinal_SoundFile10.wav	1727	68	14	10	0	12.630000	14.560000	16.350000	0.263402	0.002900	3.802445	3.813108	4.316247
582.932000	0.071837	word	to	DownTheRabbitHoleFinal_SoundFile10.wav	1728	68	15	10	0	16.350000	12.630000	8.320000	0.071837	0.003808	2.537495	3.600341	5.180243
583.004000	0.340741	word	shrink	DownTheRabbitHoleFinal_SoundFile10.wav	1729	68	16	10	1	8.320000	16.350000	13.950000	0.340741	0.000112	1.023137	1.019185	2.316171
583.344000	0.221980	word	any	DownTheRabbitHoleFinal_SoundFile10.wav	1730	68	17	10	0	13.950000	8.320000	11.330000	0.221980	0.013788	2.592977	2.536762	4.555563
583.566000	0.526802	word	further	DownTheRabbitHoleFinal_SoundFile10.wav	1731	68	18	10	1	11.330000	13.950000	13.100000	0.526802	0.014159	6.460752	10.162111	7.040896
584.548000	0.187425	word	she	DownTheRabbitHoleFinal_SoundFile10.wav	1732	69	1	10	0	13.100000	11.330000	10.820000	0.187425	0.005025	4.518619	3.396282	2.690773
584.736000	0.327405	word	felt	DownTheRabbitHoleFinal_SoundFile10.wav	1733	69	2	10	1	10.820000	13.100000	16.180000	0.327405	0.006305	0.643683	1.389301	1.404534
585.062000	0.064356	word	a	DownTheRabbitHoleFinal_SoundFile10.wav	1734	69	3	10	0	16.180000	10.820000	12.570000	0.064356	0.003620	2.991921	2.783550	4.470883
585.126000	0.306801	word	little	DownTheRabbitHoleFinal_SoundFile10.wav	1735	69	4	10	1	12.570000	16.180000	8.810000	0.306801	0.001054	5.370661	5.524817	2.969743
585.434000	0.419047	word	nervous	DownTheRabbitHoleFinal_SoundFile10.wav	1736	69	5	10	1	8.810000	12.570000	14.080000	0.419047	0.004697	0.802897	2.786796	5.699157
585.852000	0.299320	word	about	DownTheRabbitHoleFinal_SoundFile10.wav	1737	69	6	10	0	14.080000	8.810000	14.990000	0.299320	0.003362	1.835435	2.794456	2.420001
586.152000	0.419048	word	this	DownTheRabbitHoleFinal_SoundFile10.wav	1738	69	7	10	0	14.990000	14.080000	15.420000	0.419048	0.000007	2.050686	1.687171	4.714491
587.242000	0.189620	word	for	DownTheRabbitHoleFinal_SoundFile10.wav	1739	69	8	10	0	15.420000	14.990000	15.370000	0.189620	0.001141	6.616151	6.728774	2.305539
587.432000	0.060604	word	it	DownTheRabbitHoleFinal_SoundFile10.wav	1740	69	9	10	0	15.370000	15.420000	12.530000	0.060604	0.001238	1.653520	2.308984	2.461140
587.492000	0.300524	word	might	DownTheRabbitHoleFinal_SoundFile10.wav	1741	69	10	10	0	12.530000	15.370000	12.330000	0.300524	0.000626	3.150307	3.334142	4.323867
587.876000	0.383129	word	end	DownTheRabbitHoleFinal_SoundFile10.wav	1742	69	11	10	1	12.330000	12.530000	15.430000	0.383129	0.000001	0.778504	1.130717	2.662729
588.260000	0.168930	word	you	DownTheRabbitHoleFinal_SoundFile10.wav	1743	69	12	10	0	15.430000	12.330000	13.590000	0.168930	0.000001	2.343135	2.411146	1.538131
588.428000	0.359295	word	know	DownTheRabbitHoleFinal_SoundFile10.wav	1744	69	13	10	1	13.590000	15.430000	12.770000	0.359295	0.000001	4.165631	2.724227	2.587139
588.894000	0.226989	word	said	DownTheRabbitHoleFinal_SoundFile10.wav	1745	70	1	10	1	12.770000	13.590000	8.650000	0.226989	0.001139	5.335349	4.813874	2.574802
589.120000	0.371650	word	Alice	DownTheRabbitHoleFinal_SoundFile10.wav	1746	70	2	10	1	8.650000	12.770000	16.350000	0.371650	0.010327	2.380381	4.779102	2.985428
589.492000	0.119728	word	to	DownTheRabbitHoleFinal_SoundFile10.wav	1747	70	3	10	0	16.350000	8.650000	9.880000	0.119728	0.000080	4.808790	4.893001	3.212811
589.612000	0.706395	word	herself	DownTheRabbitHoleFinal_SoundFile10.wav	1748	70	4	10	0	9.880000	16.350000	15.900000	0.706395	0.000003	1.416480	2.998250	2.138393
590.534000	0.122656	word	in	DownTheRabbitHoleFinal_SoundFile10.wav	1749	70	5	10	0	15.900000	9.880000	14.390000	0.122656	0.000521	1.985676	4.314006	2.218959
590.656000	0.152718	word	my	DownTheRabbitHoleFinal_SoundFile10.wav	1750	70	6	10	0	14.390000	15.900000	12.630000	0.152718	0.002066	4.286849	3.695478	8.302626
590.810000	0.438171	word	going	DownTheRabbitHoleFinal_SoundFile10.wav	1751	70	7	10	1	12.630000	14.390000	13.900000	0.438171	0.000364	8.621433	8.847086	3.562273
591.248000	0.160468	word	out	DownTheRabbitHoleFinal_SoundFile10.wav	1752	70	8	10	0	13.900000	12.630000	8.600000	0.160468	0.005901	2.644142	6.014439	6.450545
591.408000	0.598640	word	altogether	DownTheRabbitHoleFinal_SoundFile10.wav	1753	70	9	10	1	8.600000	13.900000	13.870000	0.598640	0.002184	3.416470	4.120380	3.113913
592.006000	0.275374	word	like	DownTheRabbitHoleFinal_SoundFile10.wav	1754	70	10	10	0	13.870000	8.600000	16.180000	0.275374	0.000000	2.416480	2.674931	3.401837
592.282000	0.059864	word	a	DownTheRabbitHoleFinal_SoundFile10.wav	1755	70	11	10	0	16.180000	13.870000	7.910000	0.059864	0.009680	1.574909	1.402061	4.515175
592.342000	0.694422	word	candle	DownTheRabbitHoleFinal_SoundFile10.wav	1756	70	12	10	1	7.910000	16.180000	15.790000	0.694422	0.005910	0.824340	0.808865	4.472017
593.706000	0.131701	word	I	DownTheRabbitHoleFinal_SoundFile10.wav	1757	70	13	10	0	15.790000	7.910000	10.860000	0.131701	0.000186	2.088240	2.241406	0.720338
593.838000	0.371156	word	wonder	DownTheRabbitHoleFinal_SoundFile10.wav	1758	70	14	10	1	10.860000	15.790000	14.100000	0.371156	0.000371	1.628449	2.116800	2.272201
594.210000	0.155646	word	what	DownTheRabbitHoleFinal_SoundFile10.wav	1759	70	15	10	0	14.100000	10.860000	15.790000	0.155646	0.002349	4.672392	6.726113	6.168469
594.366000	0.095783	word	I	DownTheRabbitHoleFinal_SoundFile10.wav	1760	70	16	10	0	15.790000	14.100000	13.300000	0.095783	0.001584	0.548932	2.863372	1.353246
594.462000	0.251428	word	should	DownTheRabbitHoleFinal_SoundFile10.wav	1761	70	17	10	0	13.300000	15.790000	14.950000	0.251428	0.000948	2.808800	2.842887	4.049605
594.712000	0.131701	word	be	DownTheRabbitHoleFinal_SoundFile10.wav	1762	70	18	10	0	14.950000	13.300000	13.870000	0.131701	0.000001	0.778504	0.570405	3.293205
594.844000	0.287347	word	like	DownTheRabbitHoleFinal_SoundFile10.wav	1763	70	19	10	1	13.870000	14.950000	13.470000	0.287347	0.000002	3.446235	3.054988	4.850654
595.168000	0.454966	word	then	DownTheRabbitHoleFinal_SoundFile10.wav	1764	70	20	10	0	13.470000	13.870000	16.190000	0.454966	0.000012	4.153440	5.787580	3.349455
596.566000	0.098722	word	And	DownTheRabbitHoleFinal_SoundFile10.wav	1765	71	1	10	0	16.190000	13.470000	13.100000	0.098722	0.015482	3.955187	4.091828	8.029068
596.664000	0.143673	word	she	DownTheRabbitHoleFinal_SoundFile10.wav	1766	71	2	10	0	13.100000	16.190000	11.690000	0.143673	0.000616	1.545763	1.691155	1.383703
596.808000	0.215511	word	tried	DownTheRabbitHoleFinal_SoundFile10.wav	1767	71	3	10	1	11.690000	13.100000	16.350000	0.215511	0.000032	0.980686	1.267614	1.329358
597.024000	0.155646	word	to	DownTheRabbitHoleFinal_SoundFile10.wav	1768	71	4	10	0	16.350000	11.690000	8.900000	0.155646	0.000001	3.634987	3.768722	5.980561
597.178000	0.478911	word	fancy	DownTheRabbitHoleFinal_SoundFile10.wav	1769	71	5	10	1	8.900000	16.350000	14.100000	0.478911	0.000361	5.155300	7.001925	3.606994
597.658000	0.191565	word	what	DownTheRabbitHoleFinal_SoundFile10.wav	1770	71	6	10	0	14.100000	8.900000	16.960000	0.191565	0.008857	5.582733	7.244867	4.890111
597.850000	0.083810	word	the	DownTheRabbitHoleFinal_SoundFile10.wav	1771	71	7	10	0	16.960000	14.100000	10.450000	0.083810	0.010968	4.036010	3.515428	3.479733
597.934000	0.347210	word	flame	DownTheRabbitHoleFinal_SoundFile10.wav	1772	71	8	10	1	10.450000	16.960000	16.210000	0.347210	0.001928	1.586407	1.447816	4.518651
598.280000	0.119728	word	of	DownTheRabbitHoleFinal_SoundFile10.wav	1773	71	9	10	0	16.210000	10.450000	16.180000	0.119728	0.000162	1.877723	2.151041	2.122216
598.400000	0.059864	word	a	DownTheRabbitHoleFinal_SoundFile10.wav	1774	71	10	10	0	16.180000	16.210000	7.910000	0.059864	0.019129	1.551038	1.485846	4.501010
598.460000	0.469472	word	candle	DownTheRabbitHoleFinal_SoundFile10.wav	1775	71	11	10	1	7.910000	16.180000	11.170000	0.469472	0.003270	0.824340	0.855529	3.595430
598.930000	0.189032	word	is	DownTheRabbitHoleFinal_SoundFile10.wav	1776	71	12	10	1	11.170000	7.910000	13.870000	0.189032	0.001711	5.423380	6.107518	3.343354
599.118000	0.335238	word	like	DownTheRabbitHoleFinal_SoundFile10.wav	1777	71	13	10	1	13.870000	11.170000	12.930000	0.335238	0.000384	3.524998	4.603029	4.672481
599.502000	0.311292	word	after	DownTheRabbitHoleFinal_SoundFile10.wav	1778	71	14	10	1	12.930000	13.870000	16.960000	0.311292	0.000925	2.504521	2.964880	2.350387
599.812000	0.131701	word	the	DownTheRabbitHoleFinal_SoundFile10.wav	1779	71	15	10	0	16.960000	12.930000	7.910000	0.131701	0.000000	2.050686	1.577303	4.556400
599.944000	0.447999	word	candle	DownTheRabbitHoleFinal_SoundFile10.wav	1780	71	16	10	1	7.910000	16.960000	15.680000	0.447999	0.000001	0.824340	0.775185	3.790671
600.392000	0.174586	word	is	DownTheRabbitHoleFinal_SoundFile10.wav	1781	71	17	10	0	15.680000	7.910000	8.660000	0.174586	0.000000	5.423380	6.130278	3.321215
600.568000	0.261824	word	blown	DownTheRabbitHoleFinal_SoundFile10.wav	1782	71	18	10	1	8.660000	15.680000	13.900000	0.261824	0.000000	4.903930	5.339123	3.611214
600.830000	0.312870	word	out	DownTheRabbitHoleFinal_SoundFile10.wav	1783	71	19	10	0	13.900000	8.660000	15.420000	0.312870	0.000001	4.966083	5.061694	7.073816
601.572000	0.119728	word	for	DownTheRabbitHoleFinal_SoundFile10.wav	1784	72	1	10	0	15.420000	13.900000	13.100000	0.119728	0.000108	1.379956	1.812220	2.465241
601.692000	0.167619	word	she	DownTheRabbitHoleFinal_SoundFile10.wav	1785	72	2	10	0	13.100000	15.420000	13.210000	0.167619	0.016377	3.201116	2.240969	2.182895
601.860000	0.183007	word	could	DownTheRabbitHoleFinal_SoundFile10.wav	1786	72	3	10	0	13.210000	13.100000	14.770000	0.183007	0.002393	3.150307	3.061771	4.300940
602.044000	0.248014	word	not	DownTheRabbitHoleFinal_SoundFile10.wav	1787	72	4	10	0	14.770000	13.210000	11.870000	0.248014	0.019460	1.652975	2.362916	3.796475
602.292000	0.431020	word	remember	DownTheRabbitHoleFinal_SoundFile10.wav	1788	72	5	10	1	11.870000	14.770000	12.070000	0.431020	0.010138	0.438651	1.458453	2.306971
602.722000	0.371157	word	having	DownTheRabbitHoleFinal_SoundFile10.wav	1789	72	6	10	0	12.070000	11.870000	12.030000	0.371157	0.013846	4.227519	3.675744	4.149030
603.142000	0.335238	word	ever	DownTheRabbitHoleFinal_SoundFile10.wav	1790	72	7	10	0	12.030000	12.070000	11.990000	0.335238	0.001311	6.198286	5.832987	3.869852
603.476000	0.335238	word	seen	DownTheRabbitHoleFinal_SoundFile10.wav	1791	72	8	10	1	11.990000	12.030000	12.820000	0.335238	0.000001	5.597881	5.485769	4.309917
603.812000	0.234898	word	such	DownTheRabbitHoleFinal_SoundFile10.wav	1792	72	9	10	1	12.820000	11.990000	16.180000	0.234898	0.000167	4.866525	8.072845	6.863108
604.046000	0.076395	word	a	DownTheRabbitHoleFinal_SoundFile10.wav	1793	72	10	10	0	16.180000	12.820000	12.400000	0.076395	0.007455	0.001443	1.723015	4.065725
604.124000	0.383129	word	thing	DownTheRabbitHoleFinal_SoundFile10.wav	1794	72	11	10	1	12.400000	16.180000	12.930000	0.383129	0.000651	1.063728	1.140360	4.085307
605.200000	0.429611	word	After	DownTheRabbitHoleFinal_SoundFile10.wav	1795	73	1	10	1	12.930000	12.400000	16.180000	0.429611	0.012171	3.941534	4.512564	4.244906
605.630000	0.097191	word	a	DownTheRabbitHoleFinal_SoundFile10.wav	1796	73	2	10	0	16.180000	12.930000	12.560000	0.097191	0.007927	1.922008	1.489829	2.910718
605.728000	0.395102	word	while	DownTheRabbitHoleFinal_SoundFile10.wav	1797	73	3	10	0	12.560000	16.180000	10.390000	0.395102	0.010207	0.824340	0.897837	4.895025
606.206000	0.395102	word	finding	DownTheRabbitHoleFinal_SoundFile10.wav	1798	73	4	10	1	10.390000	12.560000	15.480000	0.395102	0.003631	5.423380	5.725518	3.419113
606.602000	0.167619	word	that	DownTheRabbitHoleFinal_SoundFile10.wav	1799	73	5	10	0	15.480000	10.390000	11.990000	0.167619	0.000495	2.374903	2.318845	3.661612
606.770000	0.371156	word	nothing	DownTheRabbitHoleFinal_SoundFile10.wav	1800	73	6	10	1	11.990000	15.480000	13.890000	0.371156	0.002581	3.929542	3.780544	4.450668
607.140000	0.199113	word	more	DownTheRabbitHoleFinal_SoundFile10.wav	1801	73	7	10	1	13.890000	11.990000	10.950000	0.199113	0.001577	7.243597	9.591251	7.107936
607.340000	0.519255	word	happened	DownTheRabbitHoleFinal_SoundFile10.wav	1802	73	8	10	1	10.950000	13.890000	13.100000	0.519255	0.004443	4.059164	4.487198	1.427185
608.182000	0.179592	word	she	DownTheRabbitHoleFinal_SoundFile10.wav	1803	73	9	10	0	13.100000	10.950000	10.810000	0.179592	0.000005	2.059177	3.605657	2.285205
608.362000	0.537637	word	decided	DownTheRabbitHoleFinal_SoundFile10.wav	1804	73	10	10	1	10.810000	13.100000	15.080000	0.537637	0.025580	2.782802	2.387340	1.411113
608.900000	0.204676	word	on	DownTheRabbitHoleFinal_SoundFile10.wav	1805	73	11	10	0	15.080000	10.810000	12.630000	0.204676	0.020908	3.166598	2.952825	3.893835
609.104000	0.316951	word	going	DownTheRabbitHoleFinal_SoundFile10.wav	1806	73	12	10	1	12.630000	15.080000	13.240000	0.316951	0.017093	4.048733	5.053349	3.404271
609.420000	0.257743	word	into	DownTheRabbitHoleFinal_SoundFile10.wav	1807	73	13	10	0	13.240000	12.630000	16.960000	0.257743	0.016848	2.460874	2.228856	4.572110
609.678000	0.119728	word	the	DownTheRabbitHoleFinal_SoundFile10.wav	1808	73	14	10	0	16.960000	13.240000	9.330000	0.119728	0.018080	1.241494	1.340481	4.526526
609.798000	0.366288	word	garden	DownTheRabbitHoleFinal_SoundFile10.wav	1809	73	15	10	1	9.330000	16.960000	14.500000	0.366288	0.000248	0.824340	0.782496	4.759198
610.164000	0.148542	word	at	DownTheRabbitHoleFinal_SoundFile10.wav	1810	73	16	10	0	14.500000	9.330000	12.150000	0.148542	0.004308	1.877723	2.044676	2.114288
610.314000	0.502857	word	once	DownTheRabbitHoleFinal_SoundFile10.wav	1811	73	17	10	1	12.150000	14.500000	14.570000	0.502857	0.000217	6.251470	5.493532	3.175556
611.510000	0.123022	word	but	DownTheRabbitHoleFinal_SoundFile10.wav	1812	73	18	10	0	14.570000	12.150000	8.380000	0.123022	0.009567	3.569113	3.674016	9.076583
611.634000	0.487591	word	alas	DownTheRabbitHoleFinal_SoundFile10.wav	1813	73	19	10	0	8.380000	14.570000	15.420000	0.487591	0.006571	4.490018	3.935750	3.650278
612.120000	0.083809	word	for	DownTheRabbitHoleFinal_SoundFile10.wav	1814	73	20	10	0	15.420000	8.380000	10.890000	0.083809	0.020353	2.551639	3.890067	2.196147
612.204000	0.292206	word	poor	DownTheRabbitHoleFinal_SoundFile10.wav	1815	73	21	10	1	10.890000	15.420000	8.650000	0.292206	0.014022	4.384214	4.876394	4.462409
