onset	duration	trial_type	word	stim_file	word_index	sentence_id	position_in_sentence	segment	is_lexical	log_freq	log_freq_prev	log_freq_next	sound_power	ngram_surprisal	rnn_surprisal	cfg_surprisal
111.522	0.285456	word	at	DownTheRabbitHoleFinal_SoundFile1.wav	166	7	7	1	0	14.5	9.12	14.99	0.007633	5.644155149	3.119816467	4.56310103
111.762	0.369265	word	this	DownTheRabbitHoleFinal_SoundFile1.wav	167	7	8	1	0	14.99	14.5	14.57	0.01382	1.255200496	1.108060883	4.355428124
112.084	0.177701	word	but	DownTheRabbitHoleFinal_SoundFile1.wav	168	8	1	1	0	14.57	14.99	14.5	0.012424	7.130717971	7.011122664	8.307449215
112.216	0.273483	word	at	DownTheRabbitHoleFinal_SoundFile1.wav	169	8	2	1	0	14.5	14.57	16.96	0.0065832	2.643683392	4.226983758	3.6043152
112.444	0.141782	word	the	DownTheRabbitHoleFinal_SoundFile1.wav	170	8	3	1	0	16.96	14.5	13.58	0.0057508	1.470929829	1.605346567	4.776644608
112.54	0.525552	word	time	DownTheRabbitHoleFinal_SoundFile1.wav	171	8	4	1	1	13.58	16.96	15.37	2.26e-06	0.824339779	0.797479041	4.174588911
113.02	0.154222	word	it	DownTheRabbitHoleFinal_SoundFile1.wav	172	8	5	1	0	15.37	13.58	14.35	0.0078443	3.719363572	4.091801093	1.689075061
113.128	0.19751	word	all	DownTheRabbitHoleFinal_SoundFile1.wav	173	8	6	1	0	14.35	15.37	10.54	0.0030614	6.615586582	6.587326763	3.967820875
113.278	0.355513	word	seemed	DownTheRabbitHoleFinal_SoundFile1.wav	174	8	7	1	1	10.54	14.35	11.95	0.00021283	1.908334745	3.565787126	1.879508987
113.588	0.290264	word	quite	DownTheRabbitHoleFinal_SoundFile1.wav	175	8	8	1	1	11.95	10.54	10.72	8.35e-05	2.701883572	3.137494175	4.32520483
113.832	0.663833	word	natural	DownTheRabbitHoleFinal_SoundFile1.wav	176	8	9	1	1	10.72	11.95	14.57	0.00048272	2.404132513	3.259244477	4.891817505
118.758	0.097861	word	but	DownTheRabbitHoleFinal_SoundFile2.wav	177	8	10	2	0	14.57	10.72	13.76	4.16e-09	3.085978186	4.102264039	8.786774526
118.872	0.203659	word	when	DownTheRabbitHoleFinal_SoundFile2.wav	178	8	11	2	0	13.76	14.57	16.96	4.28e-09	6.103112735	6.245371189	4.633546512
119.09	0.087423	word	the	DownTheRabbitHoleFinal_SoundFile2.wav	179	8	12	2	0	16.96	13.76	8.66	3.61e-09	5.644155149	2.800317681	3.27518685
119.192	0.488135	word	Rabbit	DownTheRabbitHoleFinal_SoundFile2.wav	180	8	13	2	1	8.66	16.96	12.19	4.08e-09	1.664408887	2.650659273	4.356890918
119.694	0.488134	word	actually	DownTheRabbitHoleFinal_SoundFile2.wav	181	8	14	2	1	12.19	8.66	11.38	3.85e-09	4.042454299	4.13406282	3.225326247
120.198	0.356433	word	took	DownTheRabbitHoleFinal_SoundFile2.wav	182	8	15	2	1	11.38	12.19	16.18	4.27e-09	1.924276678	2.720639869	1.56518451
120.664	0.157449	word	a	DownTheRabbitHoleFinal_SoundFile2.wav	183	8	16	2	0	16.18	11.38	10.95	3.39e-09	1.884629466	2.079355647	4.355991805
120.836	0.543446	word	watch	DownTheRabbitHoleFinal_SoundFile2.wav	184	8	17	2	1	10.95	16.18	13.9	3.86e-09	1.624721812	2.310541235	3.891120632
121.49	0.205352	word	out	DownTheRabbitHoleFinal_SoundFile2.wav	185	8	18	2	0	13.9	10.95	16.21	3.88e-09	1.836019692	2.513666868	3.366057118
121.71	0.148692	word	of	DownTheRabbitHoleFinal_SoundFile2.wav	186	8	19	2	0	16.21	13.9	12.87	4.01e-09	3.776234981	3.913909546	2.138302315
121.874	0.18083	word	its	DownTheRabbitHoleFinal_SoundFile2.wav	187	8	20	2	0	12.87	16.21	4.078	3.93e-09	4.384214261	4.320779878	2.877160575
122.07	0.579413	word	waistcoat	DownTheRabbitHoleFinal_SoundFile2.wav	188	8	21	2	1	4.078	12.87	9.28	3.8e-09	3.825864587	3.500953168	2.892910992
122.664	0.740085	word	pocket	DownTheRabbitHoleFinal_SoundFile2.wav	189	8	22	2	1	9.28	4.078	16.19	3.96e-09	0	0	0
123.916	0.095663	word	and	DownTheRabbitHoleFinal_SoundFile2.wav	190	8	23	2	0	16.19	9.28	11.07	3.88e-09	3.383915273	4.130261604	8.748790012
124.026	0.310784	word	looked	DownTheRabbitHoleFinal_SoundFile2.wav	191	8	24	2	1	11.07	16.19	14.5	3.88e-09	3.571305237	2.813812255	1.97286539
124.352	0.19831	word	at	DownTheRabbitHoleFinal_SoundFile2.wav	192	8	25	2	0	14.5	11.07	15.37	3.81e-09	2.456638909	3.446425433	3.583525868
124.566	0.179319	word	it	DownTheRabbitHoleFinal_SoundFile2.wav	193	8	26	2	0	15.37	14.5	16.19	3.99e-09	2.633710964	2.487057532	1.328569838
125.166	0.090846	word	and	DownTheRabbitHoleFinal_SoundFile2.wav	194	8	27	2	0	16.19	15.37	13.47	3.91e-09	3.973424633	4.211162637	8.651966827
125.272	0.143109	word	then	DownTheRabbitHoleFinal_SoundFile2.wav	195	8	28	2	0	13.47	16.19	6.41	4.02e-09	2.92744249	2.58138706	3.779525299
125.43	0.375725	word	hurried	DownTheRabbitHoleFinal_SoundFile2.wav	196	8	29	2	1	6.41	13.47	15.08	3.74e-09	6.65491821	5.339608011	3.5815559
125.82	0.492789	word	on	DownTheRabbitHoleFinal_SoundFile2.wav	197	8	30	2	0	15.08	6.41	8.65	3.65e-09	4.505597514	5.112316026	6.776944326
126.746	0.464189	word	Alice	DownTheRabbitHoleFinal_SoundFile2.wav	198	8	31	2	1	8.65	15.08	11.5	3.67e-09	6.344583688	5.803482391	3.040639979
127.226	0.404324	word	started	DownTheRabbitHoleFinal_SoundFile2.wav	199	8	32	2	1	11.5	8.65	16.35	3.93e-09	1.228645003	2.529139112	1.745024886
127.644	0.176842	word	to	DownTheRabbitHoleFinal_SoundFile2.wav	200	8	33	2	0	16.35	11.5	13.3	3.7e-09	3.610238234	4.281320375	4.669502621
127.836	0.124159	word	her	DownTheRabbitHoleFinal_SoundFile2.wav	201	8	34	2	0	13.3	16.35	10.6	3.62e-09	6.938311896	5.96939373	7.302115163
127.976	0.349252	word	feet	DownTheRabbitHoleFinal_SoundFile2.wav	202	8	35	2	1	10.6	13.3	15.42	3.7e-09	2.001445068	2.829824184	4.338912627
128.388	0.20291	word	for	DownTheRabbitHoleFinal_SoundFile2.wav	203	8	36	2	0	15.42	10.6	15.37	3.61e-09	2.771962967	2.458679687	2.162848662
128.604	0.102156	word	it	DownTheRabbitHoleFinal_SoundFile2.wav	204	8	37	2	0	15.37	15.42	6.98	3.92e-09	2.23092386	2.206560793	1.142761567
128.722	0.393078	word	flashed	DownTheRabbitHoleFinal_SoundFile2.wav	205	8	38	2	1	6.98	15.37	11.04	4.08e-09	1.219911654	1.341513777	1.856967118
129.13	0.440243	word	across	DownTheRabbitHoleFinal_SoundFile2.wav	206	8	39	2	0	11.04	6.98	13.3	4.19e-09	3.166598059	3.247821407	3.831499579
129.584	0.057114	word	her	DownTheRabbitHoleFinal_SoundFile2.wav	207	8	40	2	0	13.3	11.04	11.78	3.51e-09	4.255190574	3.714899622	7.205263984
129.656	0.488134	word	mind	DownTheRabbitHoleFinal_SoundFile2.wav	208	8	41	2	1	11.78	13.3	15.48	3.97e-09	0.644822784	0.528259754	3.38744462
130.47	0.109008	word	that	DownTheRabbitHoleFinal_SoundFile2.wav	209	8	42	2	0	15.48	11.78	13.1	4.07e-09	2.822781823	1.919911996	2.166536609
130.594	0.098063	word	she	DownTheRabbitHoleFinal_SoundFile2.wav	210	8	43	2	0	13.1	15.48	13.53	3.74e-09	2.421403217	2.328138974	1.103952271
130.706	0.092935	word	d	DownTheRabbitHoleFinal_SoundFile2.wav	211	8	44	2	0	13.53	13.1	12.62	3.76e-09	1.219911654	1.311799549	1.858821286
130.814	0.358641	word	never	DownTheRabbitHoleFinal_SoundFile2.wav	212	8	45	2	1	12.62	13.53	12.75	3.47e-09	2.449772483	2.390131896	4.370602888
131.188	0.396545	word	before	DownTheRabbitHoleFinal_SoundFile2.wav	213	8	46	2	1	12.75	12.62	11.99	3.77e-09	2.471248748	2.745622873	3.266112824
131.6	0.414916	word	seen	DownTheRabbitHoleFinal_SoundFile2.wav	214	8	47	2	1	11.99	12.75	16.18	4.15e-09	4.976181848	5.566406032	3.725433382
132.03	0.066275	word	a	DownTheRabbitHoleFinal_SoundFile2.wav	215	8	48	2	0	16.18	11.99	8.66	3.85e-09	3.13894633	3.310255708	4.400402234
132.11	0.356433	word	rabbit	DownTheRabbitHoleFinal_SoundFile2.wav	216	8	49	2	1	8.66	16.18	14.97	3.95e-09	1.28523737	1.150494631	4.139356337
132.482	0.153912	word	with	DownTheRabbitHoleFinal_SoundFile2.wav	217	8	50	2	0	14.97	8.66	12.17	4.3e-09	1.877723178	1.974151959	2.200186452
132.65	0.370267	word	either	DownTheRabbitHoleFinal_SoundFile2.wav	218	8	51	2	0	12.17	14.97	16.18	3.56e-09	6.251470043	5.477400389	2.886054213
133.036	0.085923	word	a	DownTheRabbitHoleFinal_SoundFile2.wav	219	8	52	2	0	16.18	12.17	4.078	3.87e-09	3.569112764	4.035865495	5.218006112
133.136	0.42053	word	waistcoat	DownTheRabbitHoleFinal_SoundFile2.wav	220	8	53	2	1	4.078	16.18	9.28	3.69e-09	1.110377719	1.226168337	4.045059623
133.572	0.536025	word	pocket	DownTheRabbitHoleFinal_SoundFile2.wav	221	8	54	2	1	9.28	4.078	14.78	3.77e-09	0	0	0
134.122	0.267229	word	or	DownTheRabbitHoleFinal_SoundFile2.wav	222	8	55	2	0	14.78	9.28	16.18	3.44e-09	3.148749339	3.204913739	8.711137657
134.404	0.038563	word	a	DownTheRabbitHoleFinal_SoundFile2.wav	223	8	56	2	0	16.18	14.78	10.95	3.63e-09	2.668866929	3.001621577	4.336009843
134.458	0.392352	word	watch	DownTheRabbitHoleFinal_SoundFile2.wav	224	8	57	2	1	10.95	16.18	16.35	3.52e-09	1.559439281	1.323671599	3.433058728
134.864	0.105005	word	to	DownTheRabbitHoleFinal_SoundFile2.wav	225	8	58	2	0	16.35	10.95	12.71	3.81e-09	5.33318946	5.261234861	3.117714254
134.984	0.260651	word	take	DownTheRabbitHoleFinal_SoundFile2.wav	226	8	59	2	1	12.71	16.35	13.9	3.72e-09	0.66195729	0.742161476	2.56350455
135.26	0.186484	word	out	DownTheRabbitHoleFinal_SoundFile2.wav	227	8	60	2	0	13.9	12.71	16.21	3.98e-09	3.573364832	4.778920484	6.838766289
135.46	0.120554	word	of	DownTheRabbitHoleFinal_SoundFile2.wav	228	8	61	2	0	16.21	13.9	15.37	4.03e-09	1.619197446	1.973202716	2.319416859
135.596	0.223487	word	it	DownTheRabbitHoleFinal_SoundFile2.wav	229	8	62	2	0	15.37	16.21	16.19	3.77e-09	3.201116214	2.251058292	1.441006995
136.29	0.248679	word	and	DownTheRabbitHoleFinal_SoundFile2.wav	230	9	1	2	0	16.19	15.37	9.2	3.93e-09	3.973424633	4.302550405	8.688604627
136.552	0.368406	word	burning	DownTheRabbitHoleFinal_SoundFile2.wav	231	9	2	2	1	9.2	16.19	14.97	3.66e-09	4.294090352	4.868656433	3.69134012
136.936	0.145896	word	with	DownTheRabbitHoleFinal_SoundFile2.wav	232	9	3	2	0	14.97	9.2	8.44	3.85e-09	1.866514992	2.555538762	3.525900997
137.096	0.986018	word	curiosity	DownTheRabbitHoleFinal_SoundFile2.wav	233	9	4	2	1	8.44	14.97	13.1	3.81e-09	3.929541963	3.943791399	3.387985185
138.36	0.200787	word	she	DownTheRabbitHoleFinal_SoundFile2.wav	234	9	5	2	0	13.1	8.44	10.34	1.35e-05	2.900916894	3.374366661	1.464418765
138.576	0.236706	word	ran	DownTheRabbitHoleFinal_SoundFile2.wav	235	9	6	2	1	10.34	13.1	11.04	0.013633	1.107378018	1.66826264	1.865950782
138.828	0.380379	word	across	DownTheRabbitHoleFinal_SoundFile2.wav	236	9	7	2	0	11.04	10.34	16.96	0.0010092	3.166598059	3.205121015	3.719548272
139.222	0.081059	word	the	DownTheRabbitHoleFinal_SoundFile2.wav	237	9	8	2	0	16.96	11.04	11.29	0.0015001	1.255200496	1.119965023	3.950093883
139.318	0.356433	word	field	DownTheRabbitHoleFinal_SoundFile2.wav	238	9	9	2	1	11.29	16.96	12.93	0.0051709	0.824339779	0.913643753	3.424108742
139.69	0.441482	word	after	DownTheRabbitHoleFinal_SoundFile2.wav	239	9	10	2	1	12.93	11.29	15.37	0.00026576	1.877723178	1.895936982	2.165263538
140.146	0.127712	word	it	DownTheRabbitHoleFinal_SoundFile2.wav	240	9	11	2	0	15.37	12.93	16.19	0.00016924	2.421403217	2.355543552	1.118670571
140.684	0.178915	word	and	DownTheRabbitHoleFinal_SoundFile2.wav	241	10	1	2	0	16.19	15.37	8.927	0.00012202	3.973424633	4.596129014	8.746204228
140.876	0.761435	word	fortunately	DownTheRabbitHoleFinal_SoundFile2.wav	242	10	2	2	n/a	8.927	16.19	14.56	0.0069663	5.043351234	6.098886195	3.366448837
141.868	0.260651	word	was	DownTheRabbitHoleFinal_SoundFile2.wav	243	10	3	2	0	14.56	8.927	13.84	0.0086673	3.175441032	3.209455876	1.81768793
142.144	0.368406	word	just	DownTheRabbitHoleFinal_SoundFile2.wav	244	10	4	2	1	13.84	14.56	15.9	0.0094276	2.757775012	3.015349465	4.201450409
142.526	0.116978	word	in	DownTheRabbitHoleFinal_SoundFile2.wav	245	10	5	2	0	15.9	13.84	13.58	0.0030227	3.319243977	2.616396624	3.148271129
142.658	0.294519	word	time	DownTheRabbitHoleFinal_SoundFile2.wav	246	10	6	2	1	13.58	15.9	16.35	0.0062487	3.645284576	4.156088686	3.239916717
142.968	0.08311	word	to	DownTheRabbitHoleFinal_SoundFile2.wav	247	10	7	2	0	16.35	13.58	13.27	0.002517	4.141912826	4.870004141	3.213465782
143.066	0.176841	word	see	DownTheRabbitHoleFinal_SoundFile2.wav	248	10	8	2	1	13.27	16.35	15.37	2.7e-05	0.66195729	1.013011331	2.256673333
143.258	0.140924	word	it	DownTheRabbitHoleFinal_SoundFile2.wav	249	10	9	2	0	15.37	13.27	10.04	0.0025089	2.653519621	2.250608803	1.787108293
143.412	0.320515	word	pop	DownTheRabbitHoleFinal_SoundFile2.wav	250	10	10	2	1	10.04	15.37	12.59	0.001036	3.513570127	5.009582626	2.033600753
143.748	0.207805	word	down	DownTheRabbitHoleFinal_SoundFile2.wav	251	10	11	2	0	12.59	10.04	16.18	0.0017896	6.053084497	4.844970378	7.206152311
143.97	0.092417	word	a	DownTheRabbitHoleFinal_SoundFile2.wav	252	10	12	2	0	16.18	12.59	11.81	7.4e-05	2.570285391	3.347649752	4.024142515
144.078	0.373976	word	large	DownTheRabbitHoleFinal_SoundFile2.wav	253	10	13	2	1	11.81	16.18	8.66	0.00056377	2.264478656	2.33088918	4.469421709
144.466	0.320515	word	rabbit	DownTheRabbitHoleFinal_SoundFile2.wav	254	10	14	2	1	8.66	11.81	10.16	0.0076346	0.515633001	0.829209	3.644367682
144.802	0.284597	word	hole	DownTheRabbitHoleFinal_SoundFile2.wav	255	10	15	2	1	10.16	8.66	12.43	1.31e-06	0	0	0
145.102	0.2642	word	under	DownTheRabbitHoleFinal_SoundFile2.wav	256	10	16	2	0	12.43	10.16	16.96	2.71e-07	2.119439953	1.95353822	2.191225562
145.38	0.093499	word	the	DownTheRabbitHoleFinal_SoundFile2.wav	257	10	17	2	0	16.96	12.43	6.68	4.89e-07	1.551038125	1.565908084	3.882570928
145.488	0.496091	word	hedge	DownTheRabbitHoleFinal_SoundFile2.wav	258	10	18	2	1	6.68	16.96	15.9	3.46e-06	0.824339779	0.892051251	3.26057902
146.932	0.18691	word	In	DownTheRabbitHoleFinal_SoundFile2.wav	259	11	1	2	0	15.9	6.68	12.56	0.0071053	3.941534123	4.500924912	4.244906395
147.134	0.406229	word	another	DownTheRabbitHoleFinal_SoundFile2.wav	260	11	2	2	1	12.56	15.9	10.68	0.0005125	1.922007801	1.480127989	2.910717607
147.556	0.464188	word	moment	DownTheRabbitHoleFinal_SoundFile2.wav	261	11	3	2	1	10.68	12.56	12.59	7.87e-05	0.824339779	0.901109979	4.895024891
148.118	0.320515	word	down	DownTheRabbitHoleFinal_SoundFile2.wav	262	11	4	2	0	12.59	10.68	11.66	0.002936	4.355213829	4.238259945	3.223500134
148.454	0.164553	word	went	DownTheRabbitHoleFinal_SoundFile2.wav	263	11	5	2	1	11.66	12.59	8.65	0.0051931	3.253831891	3.015667139	1.556064875
148.632	0.392668	word	Alice	DownTheRabbitHoleFinal_SoundFile2.wav	264	11	6	2	1	8.65	11.66	12.93	0.0014751	2.791519158	4.16288954	4.216214214
149.04	0.408873	word	after	DownTheRabbitHoleFinal_SoundFile2.wav	265	11	7	2	1	12.93	8.65	15.37	2.86e-07	3.306298423	3.019095176	2.265889762
149.464	0.172293	word	it	DownTheRabbitHoleFinal_SoundFile2.wav	266	11	8	2	0	15.37	12.93	12.62	0.0028263	1.881148085	2.136623898	2.664461963
149.986	0.260651	word	never	DownTheRabbitHoleFinal_SoundFile2.wav	267	11	9	2	1	12.62	15.37	12.15	5.25e-05	4.214430516	4.060122908	3.048701976
150.262	0.380527	word	once	DownTheRabbitHoleFinal_SoundFile2.wav	268	11	10	2	1	12.15	12.62	10.29	0.0014084	2.570285391	2.164541478	3.602863975
150.656	0.679551	word	considering	DownTheRabbitHoleFinal_SoundFile2.wav	269	11	11	2	1	10.29	12.15	13.52	0.0019528	5.14609847	6.397613513	3.703223176
151.47	0.259579	word	how	DownTheRabbitHoleFinal_SoundFile2.wav	270	11	12	2	0	13.52	10.29	15.9	0.000237	7.013387471	6.647502155	5.427502708
151.744	0.106077	word	in	DownTheRabbitHoleFinal_SoundFile2.wav	271	11	13	2	0	15.9	13.52	16.96	1.08e-06	3.866524987	3.687780946	3.962991141
151.866	0.069086	word	the	DownTheRabbitHoleFinal_SoundFile2.wav	272	11	14	2	0	16.96	15.9	12.6	6.98e-07	0.643683363	1.3683076	3.172452471
151.95	0.392352	word	world	DownTheRabbitHoleFinal_SoundFile2.wav	273	11	15	2	1	12.6	16.96	13.1	1.31e-06	0.824339779	0.813222137	4.883189849
152.356	0.152896	word	she	DownTheRabbitHoleFinal_SoundFile2.wav	274	11	16	2	0	13.1	12.6	14.56	0.014709	3.719363572	4.017134616	2.598318551
152.524	0.21276	word	was	DownTheRabbitHoleFinal_SoundFile2.wav	275	11	17	2	0	14.56	13.1	16.35	0.0027114	1.107378018	1.240033382	1.79331402
152.752	0.08106	word	to	DownTheRabbitHoleFinal_SoundFile2.wav	276	11	18	2	0	16.35	14.56	13.79	0.0059143	3.634986599	3.729605496	3.598533519
152.848	0.142003	word	get	DownTheRabbitHoleFinal_SoundFile2.wav	277	11	19	2	1	13.79	16.35	13.9	0.021268	0.886672437	0.695648493	2.067986045
153.004	0.196056	word	out	DownTheRabbitHoleFinal_SoundFile2.wav	278	11	20	2	0	13.9	13.79	12.43	0.0019262	3.573364832	4.861991254	6.469559048
153.214	0.467945	word	again	DownTheRabbitHoleFinal_SoundFile2.wav	279	11	21	2	1	12.43	13.9	16.96	0.0038667	3.307251817	4.046335504	3.056878276
154.778	0.072936	word	The	DownTheRabbitHoleFinal_SoundFile2.wav	280	12	1	2	0	16.96	12.43	8.66	0.01093	3.243178468	3.2445917	3.283494802
154.866	0.3616	word	rabbit	DownTheRabbitHoleFinal_SoundFile2.wav	281	12	2	2	1	8.66	16.96	10.16	0.0013607	1.968275616	1.52657249	4.734602317
155.242	0.176842	word	hole	DownTheRabbitHoleFinal_SoundFile2.wav	282	12	3	2	1	10.16	8.66	11.66	0.0005993	0	0	0
155.434	0.139981	word	went	DownTheRabbitHoleFinal_SoundFile2.wav	283	12	4	2	1	11.66	10.16	10.66	0.0013902	3.557386358	2.703588501	1.622172245
155.588	0.360805	word	straight	DownTheRabbitHoleFinal_SoundFile2.wav	284	12	5	2	1	10.66	11.66	15.08	3.12e-05	2.757775012	3.001132556	4.21812839
155.964	0.173412	word	on	DownTheRabbitHoleFinal_SoundFile2.wav	285	12	6	2	0	15.08	10.66	13.87	0.0012281	3.319243977	2.613299927	3.459574449
156.152	0.16293	word	like	DownTheRabbitHoleFinal_SoundFile2.wav	286	12	7	2	0	13.87	15.08	16.18	0.0073876	5.826462563	5.235699778	2.78625696
156.33	0.061712	word	a	DownTheRabbitHoleFinal_SoundFile2.wav	287	12	8	2	0	16.18	13.87	8.92	0.0016081	1.28155003	1.405141925	4.936088288
156.406	0.389693	word	tunnel	DownTheRabbitHoleFinal_SoundFile2.wav	288	12	9	2	1	8.92	16.18	15.42	0.0016912	0.824339779	0.828601971	4.565587778
156.81	0.164869	word	for	DownTheRabbitHoleFinal_SoundFile2.wav	289	12	10	2	0	15.42	8.92	13.86	4.46e-07	1.877723178	1.993860277	2.101376786
156.99	0.284596	word	some	DownTheRabbitHoleFinal_SoundFile2.wav	290	12	11	2	1	13.86	15.42	13.1	1.55e-07	1.551038125	1.550267197	4.706188499
157.29	0.29657	word	way	DownTheRabbitHoleFinal_SoundFile2.wav	291	12	12	2	1	13.1	13.86	16.19	4.18e-07	0.824339779	0.84611372	3.816644043
157.888	0.164869	word	and	DownTheRabbitHoleFinal_SoundFile2.wav	292	12	13	2	0	16.19	13.1	13.47	0.00026253	3.148749339	2.812815427	8.772517189
158.068	0.200787	word	then	DownTheRabbitHoleFinal_SoundFile2.wav	293	12	14	2	0	13.47	16.19	6.79	0.0047297	3.387104324	3.300328408	3.677020321
158.284	0.236705	word	dipped	DownTheRabbitHoleFinal_SoundFile2.wav	294	12	15	2	1	6.79	13.47	9.96	0.014125	3.1057802	2.901600278	2.079649874
158.534	0.571944	word	suddenly	DownTheRabbitHoleFinal_SoundFile2.wav	295	12	16	2	1	9.96	6.79	12.59	0.00014843	4.054546117	3.155224474	3.8665878
159.122	0.404325	word	down	DownTheRabbitHoleFinal_SoundFile2.wav	296	12	17	2	0	12.59	9.96	14.05	0.016401	9.506261971	6.409644296	6.549358506
159.732	0.331001	word	so	DownTheRabbitHoleFinal_SoundFile2.wav	297	12	18	2	0	14.05	12.59	9.96	0.014058	1.059176842	2.167912497	2.503187055
160.078	0.669213	word	suddenly	DownTheRabbitHoleFinal_SoundFile2.wav	298	12	19	2	1	9.96	14.05	15.48	0.0012168	4.616151281	5.237725011	3.364880846
161	0.110148	word	that	DownTheRabbitHoleFinal_SoundFile2.wav	299	12	20	2	0	15.48	9.96	8.65	0.0063021	3.569112764	4.064142131	4.775046151
161.126	0.399181	word	Alice	DownTheRabbitHoleFinal_SoundFile2.wav	300	12	21	2	1	8.65	15.48	13.53	0.00061253	2.782802419	2.27875587	3.707427126
161.54	0.168352	word	had	DownTheRabbitHoleFinal_SoundFile2.wav	301	12	22	2	0	13.53	8.65	14.77	0.015707	2.142999068	1.849122498	1.854836436
161.722	0.160596	word	not	DownTheRabbitHoleFinal_SoundFile2.wav	302	12	23	2	0	14.77	13.53	16.18	1.29e-05	2.188017837	3.007572869	3.849164293
161.898	0.033958	word	a	DownTheRabbitHoleFinal_SoundFile2.wav	303	12	24	2	0	16.18	14.77	10.68	0.0069789	4.126598737	4.115799532	4.268031946
161.946	0.524053	word	moment	DownTheRabbitHoleFinal_SoundFile2.wav	304	12	25	2	1	10.68	16.18	16.35	0.0030938	1.110377719	1.338484643	4.361644908
162.486	0.069086	word	to	DownTheRabbitHoleFinal_SoundFile2.wav	305	12	26	2	0	16.35	10.68	13.39	0.010055	5.33318946	5.208028139	3.077716721
162.57	0.249724	word	think	DownTheRabbitHoleFinal_SoundFile2.wav	306	12	27	2	1	13.39	16.35	14.08	0.0095879	0.66195729	0.803178179	2.297703218
162.834	0.272063	word	about	DownTheRabbitHoleFinal_SoundFile2.wav	307	12	28	2	0	14.08	13.39	8.88	0.00014451	2.695339374	2.707536268	3.16369096
163.12	0.487072	word	stopping	DownTheRabbitHoleFinal_SoundFile2.wav	308	12	29	2	1	8.88	14.08	9.88	0.00084285	5.368069705	5.187970611	3.504959681
163.622	0.476739	word	herself	DownTheRabbitHoleFinal_SoundFile2.wav	309	12	30	2	0	9.88	8.88	12.75	0.0094307	2.875912741	3.159885416	2.140644694
164.138	0.320515	word	before	DownTheRabbitHoleFinal_SoundFile2.wav	310	12	31	2	1	12.75	9.88	13.1	6.38e-05	3.197840793	3.711764774	2.261542663
164.474	0.21276	word	she	DownTheRabbitHoleFinal_SoundFile2.wav	311	12	32	2	0	13.1	12.75	12.21	0.0012011	2.013829215	1.936668756	2.258551552
164.7	0.236705	word	found	DownTheRabbitHoleFinal_SoundFile2.wav	312	12	33	2	1	12.21	13.1	9.88	6.6e-07	1.219911654	1.637228817	1.798548593
164.952	0.356434	word	herself	DownTheRabbitHoleFinal_SoundFile2.wav	313	12	34	2	0	9.88	12.21	9.5	5.64e-06	3.521044465	4.221098693	2.044306776
165.382	0.34446	word	falling	DownTheRabbitHoleFinal_SoundFile2.wav	314	12	35	2	1	9.5	9.88	12.59	0.0039779	5.226987419	6.779510354	3.411534122
165.742	0.192176	word	down	DownTheRabbitHoleFinal_SoundFile2.wav	315	12	36	2	0	12.59	9.5	14.1	0.0012635	2.182593129	4.609307664	6.704794495
165.95	0.077698	word	a	DownTheRabbitHoleFinal_SoundFile2.wav	320	12	37	2	0	16.18	14.95	13.28	0.0010576	3.194087014	3.406150075	4.467451583
166.042	0.416298	word	very	DownTheRabbitHoleFinal_SoundFile2.wav	321	12	38	2	1	13.28	16.18	10.66	0.017534	6.644155163	6.03543014	3.237816655
166.472	0.320515	word	deep	DownTheRabbitHoleFinal_SoundFile2.wav	322	12	39	2	1	10.66	13.28	13.22	0.0015884	0.802896733	2.954716629	5.414071727
166.808	0.34446	word	well	DownTheRabbitHoleFinal_SoundFile2.wav	323	12	40	2	1	13.22	10.66	12.17	0.010318	2.856496071	1.610319143	3.989044249
168.496	0.332488	word	Either	DownTheRabbitHoleFinal_SoundFile2.wav	324	13	1	2	0	12.17	13.22	16.96	0.015348	3.955187248	4.631669425	8.029067683
168.844	0.116978	word	the	DownTheRabbitHoleFinal_SoundFile2.wav	325	13	2	2	0	16.96	12.17	13.22	0.00035284	2.715689505	3.067235497	3.917795677
168.974	0.284596	word	well	DownTheRabbitHoleFinal_SoundFile2.wav	326	13	3	2	1	13.22	16.96	14.56	0.011229	1.559439281	1.386688861	4.524249362
169.274	0.164869	word	was	DownTheRabbitHoleFinal_SoundFile2.wav	327	13	4	2	0	14.56	13.22	13.28	0.00015194	3.557386358	2.955913912	1.616858149
169.454	0.344461	word	very	DownTheRabbitHoleFinal_SoundFile2.wav	328	13	5	2	1	13.28	14.56	10.66	0.00098233	2.757775012	3.077776937	4.374700352
169.812	0.356433	word	deep	DownTheRabbitHoleFinal_SoundFile2.wav	329	13	6	2	1	10.66	13.28	14.78	0.0021282	2.404132513	3.372164739	4.977233879
170.412	0.040177	word	or	DownTheRabbitHoleFinal_SoundFile2.wav	330	13	7	2	0	14.78	10.66	13.1	0.001793	3.085978186	4.142575272	8.881253167
